name,category_name,category_tax,price
Product_8451,Smartphones,15,10052.44
Product_8452,Laptops,20,2648.73
Product_8453,Accessories,10,9529.19
Product_8454,Accessories,10,159.51
Product_8455,TV,18,5110.07
Product_8456,Laptops,20,7447.17
Product_8457,Accessories,10,8097.62
Product_8458,Smartphones,15,9704.28
Product_8459,Smartphones,15,4498.97
Product_8460,Smartphones,15,1284.74
Product_8461,Accessories,10,9041.61
Product_8462,Laptops,20,2798.33
Product_8463,Laptops,20,2338.33
Product_8464,Laptops,20,8410.62
Product_8465,Laptops,20,6237.98
Product_8466,Laptops,20,8086.86
Product_8467,TV,18,7245.73
Product_8468,TV,18,4687.96
Product_8469,Smartphones,15,7146.18
Product_8470,Accessories,10,6062.29
Product_8471,Accessories,10,7080.40
Product_8472,Accessories,10,3156.61
Product_8473,Laptops,20,8243.00
Product_8474,TV,18,9082.32
Product_8475,TV,18,6922.83
Product_8476,Accessories,10,8746.70
Product_8477,Smartphones,15,3508.96
Product_8478,Accessories,10,5184.46
Product_8479,TV,18,7928.80
Product_8480,Laptops,20,9569.20
Product_8481,Smartphones,15,8004.96
Product_8482,Accessories,10,6332.83
Product_8483,Accessories,10,4627.03
Product_8484,TV,18,1801.86
Product_8485,Smartphones,15,8429.89
Product_8486,Laptops,20,3241.28
Product_8487,Smartphones,15,3202.95
Product_8488,TV,18,821.97
Product_8489,Laptops,20,1184.58
Product_8490,Accessories,10,3841.97
Product_8491,Laptops,20,7185.26
Product_8492,Smartphones,15,4493.65
Product_8493,Smartphones,15,8958.69
Product_8494,Accessories,10,9322.12
Product_8495,TV,18,304.15
Product_8496,Smartphones,15,3010.85
Product_8497,TV,18,2933.21
Product_8498,Accessories,10,6368.21
Product_8499,Smartphones,15,7101.58
Product_8500,Accessories,10,1524.97
Product_8501,Smartphones,15,8420.01
Product_8502,Laptops,20,4808.75
Product_8503,Accessories,10,1892.35
Product_8504,Laptops,20,7106.30
Product_8505,Accessories,10,4210.42
Product_8506,Laptops,20,2033.29
Product_8507,Accessories,10,3394.37
Product_8508,TV,18,3456.71
Product_8509,Smartphones,15,359.85
Product_8510,TV,18,6461.12
Product_8511,Laptops,20,9676.75
Product_8512,Smartphones,15,10002.10
Product_8513,Smartphones,15,9397.87
Product_8514,TV,18,4610.57
Product_8515,Smartphones,15,7893.76
Product_8516,Laptops,20,8890.71
Product_8517,TV,18,9837.88
Product_8518,Accessories,10,8613.45
Product_8519,Accessories,10,1904.79
Product_8520,Accessories,10,6338.67
Product_8521,Laptops,20,6936.95
Product_8522,Accessories,10,4725.88
Product_8523,TV,18,240.09
Product_8524,Accessories,10,7954.10
Product_8525,Smartphones,15,6312.41
Product_8526,TV,18,6886.59
Product_8527,Accessories,10,6970.90
Product_8528,Smartphones,15,8057.74
Product_8529,Accessories,10,193.64
Product_8530,TV,18,6379.26
Product_8531,TV,18,786.72
Product_8532,Laptops,20,7098.43
Product_8533,Accessories,10,1520.22
Product_8534,TV,18,7141.03
Product_8535,Accessories,10,178.81
Product_8536,Accessories,10,8125.58
Product_8537,Laptops,20,1690.28
Product_8538,TV,18,7841.62
Product_8539,Smartphones,15,2541.77
Product_8540,Smartphones,15,9298.59
Product_8541,Laptops,20,1188.45
Product_8542,Laptops,20,5471.09
Product_8543,Accessories,10,2632.73
Product_8544,Accessories,10,2689.93
Product_8545,TV,18,9832.00
Product_8546,Smartphones,15,2348.86
Product_8547,Accessories,10,5751.60
Product_8548,TV,18,9260.07
Product_8549,Laptops,20,4316.76
Product_8550,Smartphones,15,3074.96
Product_8551,TV,18,9696.98
Product_8552,Smartphones,15,4122.54
Product_8553,Laptops,20,7343.02
Product_8554,Accessories,10,5536.13
Product_8555,TV,18,4724.53
Product_8556,Smartphones,15,8270.28
Product_8557,Smartphones,15,353.26
Product_8558,Laptops,20,4311.88
Product_8559,Smartphones,15,8090.92
Product_8560,Smartphones,15,6986.03
Product_8561,Laptops,20,9467.11
Product_8562,Smartphones,15,2127.84
Product_8563,Smartphones,15,7057.00
Product_8564,Accessories,10,6668.57
Product_8565,TV,18,1089.15
Product_8566,Smartphones,15,2248.82
Product_8567,Smartphones,15,6042.73
Product_8568,Smartphones,15,2283.27
Product_8569,Accessories,10,1735.81
Product_8570,Laptops,20,6973.61
Product_8571,TV,18,8918.12
Product_8572,Accessories,10,8234.09
Product_8573,Laptops,20,9712.87
Product_8574,Laptops,20,1859.82
Product_8575,Laptops,20,8744.75
Product_8576,TV,18,2715.88
Product_8577,Accessories,10,4228.81
Product_8578,Laptops,20,5991.21
Product_8579,Accessories,10,4691.57
Product_8580,Smartphones,15,6804.78
Product_8581,Smartphones,15,2406.68
Product_8582,Smartphones,15,863.73
Product_8583,Smartphones,15,6256.52
Product_8584,Accessories,10,6947.55
Product_8585,Smartphones,15,2944.94
Product_8586,Smartphones,15,580.82
Product_8587,Laptops,20,8903.11
Product_8588,TV,18,3209.07
Product_8589,Accessories,10,9362.83
Product_8590,Accessories,10,2905.81
Product_8591,Smartphones,15,3112.23
Product_8592,TV,18,4624.79
Product_8593,Laptops,20,4083.60
Product_8594,Laptops,20,7038.39
Product_8595,Smartphones,15,8687.56
Product_8596,TV,18,9351.99
Product_8597,Smartphones,15,7733.92
Product_8598,Accessories,10,6497.11
Product_8599,Smartphones,15,8026.67
Product_8600,TV,18,3917.90
Product_8601,Laptops,20,5909.35
Product_8602,Smartphones,15,6851.98
Product_8603,Accessories,10,2173.74
Product_8604,Accessories,10,246.09
Product_8605,Smartphones,15,9802.53
Product_8606,Smartphones,15,831.60
Product_8607,TV,18,1648.12
Product_8608,TV,18,1219.45
Product_8609,Smartphones,15,8463.50
Product_8610,TV,18,4414.24
Product_8611,Laptops,20,4826.47
Product_8612,Smartphones,15,5932.01
Product_8613,Smartphones,15,9307.76
Product_8614,Laptops,20,7563.44
Product_8615,TV,18,818.48
Product_8616,Smartphones,15,1656.84
Product_8617,TV,18,7448.21
Product_8618,Smartphones,15,7222.65
Product_8619,Laptops,20,7935.46
Product_8620,Smartphones,15,3307.74
Product_8621,TV,18,5287.11
Product_8622,TV,18,3190.80
Product_8623,Laptops,20,6311.45
Product_8624,Accessories,10,4896.04
Product_8625,Smartphones,15,7819.62
Product_8626,Smartphones,15,8957.21
Product_8627,Smartphones,15,1291.26
Product_8628,Accessories,10,9689.77
Product_8629,TV,18,6989.57
Product_8630,Laptops,20,5859.63
Product_8631,TV,18,124.67
Product_8632,Accessories,10,275.64
Product_8633,Smartphones,15,2347.28
Product_8634,TV,18,4805.46
Product_8635,Laptops,20,2278.36
Product_8636,Laptops,20,198.73
Product_8637,Smartphones,15,4811.85
Product_8638,TV,18,101.89
Product_8639,Accessories,10,2077.55
Product_8640,TV,18,6226.47
Product_8641,Laptops,20,1798.57
Product_8642,TV,18,5595.13
Product_8643,Smartphones,15,10061.75
Product_8644,Accessories,10,3748.82
Product_8645,TV,18,2699.84
Product_8646,Smartphones,15,3447.98
Product_8647,Laptops,20,2698.68
Product_8648,TV,18,7269.19
Product_8649,Smartphones,15,8687.98
Product_8650,Smartphones,15,5623.30
Product_8651,Accessories,10,7687.85
Product_8652,Smartphones,15,258.51
Product_8653,TV,18,4877.50
Product_8654,Smartphones,15,9625.09
Product_8655,TV,18,6879.33
Product_8656,Accessories,10,2708.84
Product_8657,Accessories,10,6647.29
Product_8658,TV,18,3296.15
Product_8659,Smartphones,15,9324.94
Product_8660,Laptops,20,6674.36
Product_8661,TV,18,533.69
Product_8662,TV,18,7765.95
Product_8663,Smartphones,15,535.64
Product_8664,TV,18,2474.83
Product_8665,Laptops,20,8558.58
Product_8666,Accessories,10,2929.09
Product_8667,Accessories,10,5440.56
Product_8668,Accessories,10,1501.98
Product_8669,Laptops,20,3538.81
Product_8670,Smartphones,15,6844.48
Product_8671,Smartphones,15,1823.24
Product_8672,TV,18,6031.00
Product_8673,Laptops,20,8557.92
Product_8674,TV,18,8673.25
Product_8675,Smartphones,15,5195.23
Product_8676,Laptops,20,4186.03
Product_8677,Smartphones,15,2559.50
Product_8678,Laptops,20,7700.29
Product_8679,Accessories,10,7722.19
Product_8680,TV,18,429.64
Product_8681,Accessories,10,4691.51
Product_8682,Smartphones,15,1428.17
Product_8683,Laptops,20,101.63
Product_8684,TV,18,6859.97
Product_8685,TV,18,5171.17
Product_8686,Smartphones,15,6273.36
Product_8687,Laptops,20,3664.56
Product_8688,TV,18,3627.42
Product_8689,Accessories,10,7685.38
Product_8690,Smartphones,15,2993.59
Product_8691,Smartphones,15,6883.48
Product_8692,Laptops,20,1574.57
Product_8693,TV,18,9027.16
Product_8694,Laptops,20,9833.24
Product_8695,TV,18,7939.16
Product_8696,TV,18,697.47
Product_8697,Accessories,10,2415.13
Product_8698,Accessories,10,5369.16
Product_8699,Accessories,10,3902.64
Product_8700,Smartphones,15,1113.95
Product_8701,Smartphones,15,5568.64
Product_8702,Smartphones,15,6386.35
Product_8703,Smartphones,15,845.49
Product_8704,Accessories,10,8746.57
Product_8705,Laptops,20,402.08
Product_8706,TV,18,6973.90
Product_8707,Smartphones,15,872.17
Product_8708,Smartphones,15,1502.25
Product_8709,Accessories,10,8072.72
Product_8710,Accessories,10,4980.29
Product_8711,Smartphones,15,1323.80
Product_8712,Smartphones,15,9194.97
Product_8713,Smartphones,15,451.50
Product_8714,TV,18,8687.22
Product_8715,TV,18,8197.76
Product_8716,Laptops,20,5804.67
Product_8717,Smartphones,15,8524.55
Product_8718,Smartphones,15,2964.50
Product_8719,Laptops,20,8699.37
Product_8720,Laptops,20,3016.99
Product_8721,TV,18,1576.59
Product_8722,TV,18,9905.06
Product_8723,Accessories,10,6020.45
Product_8724,Smartphones,15,1579.93
Product_8725,TV,18,8403.04
Product_8726,Laptops,20,765.63
Product_8727,Smartphones,15,6607.47
Product_8728,Smartphones,15,6010.45
Product_8729,TV,18,4641.26
Product_8730,TV,18,5829.03
Product_8731,Smartphones,15,3112.02
Product_8732,TV,18,725.06
Product_8733,TV,18,2815.81
Product_8734,Smartphones,15,8611.47
Product_8735,Accessories,10,7939.61
Product_8736,TV,18,1832.79
Product_8737,Laptops,20,5334.28
Product_8738,Laptops,20,7609.34
Product_8739,TV,18,777.56
Product_8740,TV,18,2237.68
Product_8741,Smartphones,15,8634.33
Product_8742,Laptops,20,9159.74
Product_8743,Accessories,10,8981.30
Product_8744,TV,18,2307.64
Product_8745,TV,18,2990.41
Product_8746,Smartphones,15,140.84
Product_8747,Accessories,10,4850.30
Product_8748,Accessories,10,2838.03
Product_8749,Accessories,10,5458.17
Product_8750,TV,18,8796.89
Product_8751,Smartphones,15,2066.58
Product_8752,Laptops,20,250.30
Product_8753,TV,18,2066.52
Product_8754,Smartphones,15,9960.79
Product_8755,Smartphones,15,7758.44
Product_8756,TV,18,9891.80
Product_8757,TV,18,8751.69
Product_8758,Accessories,10,5969.43
Product_8759,Laptops,20,3372.20
Product_8760,Smartphones,15,3365.86
Product_8761,Smartphones,15,783.07
Product_8762,Laptops,20,2714.94
Product_8763,Smartphones,15,2391.14
Product_8764,Smartphones,15,4064.48
Product_8765,Accessories,10,1288.25
Product_8766,Smartphones,15,5767.33
Product_8767,Accessories,10,2699.60
Product_8768,Smartphones,15,8603.21
Product_8769,TV,18,2418.26
Product_8770,Smartphones,15,8811.36
Product_8771,Accessories,10,7595.75
Product_8772,Laptops,20,3543.42
Product_8773,Laptops,20,4192.92
Product_8774,Laptops,20,2963.53
Product_8775,Smartphones,15,5958.92
Product_8776,Laptops,20,3822.68
Product_8777,Laptops,20,5925.65
Product_8778,Smartphones,15,5704.85
Product_8779,Smartphones,15,4551.00
Product_8780,Accessories,10,1696.39
Product_8781,Accessories,10,6396.38
Product_8782,TV,18,2234.46
Product_8783,Accessories,10,7694.93
Product_8784,Accessories,10,8800.98
Product_8785,TV,18,5520.51
Product_8786,Laptops,20,6916.47
Product_8787,Accessories,10,5768.79
Product_8788,Laptops,20,4101.11
Product_8789,Accessories,10,2771.95
Product_8790,Accessories,10,5041.00
Product_8791,Laptops,20,679.25
Product_8792,Accessories,10,8186.12
Product_8793,Accessories,10,9697.90
Product_8794,Smartphones,15,8254.26
Product_8795,Accessories,10,160.32
Product_8796,Accessories,10,9132.90
Product_8797,Accessories,10,2174.96
Product_8798,TV,18,5679.16
Product_8799,TV,18,9071.87
Product_8800,Accessories,10,10069.47
Product_8801,Smartphones,15,4502.52
Product_8802,TV,18,2839.39
Product_8803,Laptops,20,810.05
Product_8804,TV,18,1959.95
Product_8805,Smartphones,15,4654.88
Product_8806,Smartphones,15,7249.31
Product_8807,Smartphones,15,4618.54
Product_8808,Laptops,20,4896.65
Product_8809,Laptops,20,8209.14
Product_8810,Accessories,10,9265.56
Product_8811,Laptops,20,3660.28
Product_8812,Laptops,20,3638.48
Product_8813,Accessories,10,110.39
Product_8814,TV,18,560.76
Product_8815,Accessories,10,5848.90
Product_8816,TV,18,1453.94
Product_8817,Laptops,20,2482.96
Product_8818,TV,18,6547.08
Product_8819,Laptops,20,6609.52
Product_8820,Laptops,20,8859.95
Product_8821,TV,18,5991.38
Product_8822,Laptops,20,8809.62
Product_8823,TV,18,9663.06
Product_8824,Laptops,20,8031.84
Product_8825,Smartphones,15,4036.67
Product_8826,Accessories,10,3530.68
Product_8827,Laptops,20,9780.78
Product_8828,Accessories,10,2458.18
Product_8829,TV,18,5254.94
Product_8830,TV,18,3426.96
Product_8831,Laptops,20,6609.64
Product_8832,Accessories,10,1892.50
Product_8833,Laptops,20,5810.74
Product_8834,Laptops,20,4703.35
Product_8835,Accessories,10,4330.00
Product_8836,Laptops,20,5663.41
Product_8837,TV,18,5518.38
Product_8838,TV,18,7866.08
Product_8839,Smartphones,15,7526.46
Product_8840,TV,18,4997.29
Product_8841,Smartphones,15,4947.71
Product_8842,Laptops,20,3379.50
Product_8843,Smartphones,15,3509.06
Product_8844,Accessories,10,4064.22
Product_8845,Smartphones,15,7501.41
Product_8846,TV,18,2502.83
Product_8847,Smartphones,15,9534.76
Product_8848,TV,18,6996.23
Product_8849,Laptops,20,9481.18
Product_8850,Laptops,20,7653.32
Product_8851,TV,18,574.21
Product_8852,TV,18,7169.58
Product_8853,Smartphones,15,2842.19
Product_8854,Smartphones,15,5500.74
Product_8855,Smartphones,15,3267.19
Product_8856,TV,18,5567.85
Product_8857,TV,18,3521.82
Product_8858,TV,18,3911.99
Product_8859,Smartphones,15,9527.08
Product_8860,Smartphones,15,3520.57
Product_8861,TV,18,8283.85
Product_8862,Laptops,20,4178.32
Product_8863,TV,18,1639.05
Product_8864,TV,18,10026.85
Product_8865,Smartphones,15,9221.01
Product_8866,TV,18,351.64
Product_8867,TV,18,7967.64
Product_8868,Accessories,10,7035.53
Product_8869,TV,18,1587.45
Product_8870,TV,18,2239.77
Product_8871,Laptops,20,7441.50
Product_8872,Smartphones,15,1493.47
Product_8873,TV,18,949.58
Product_8874,Accessories,10,7398.20
Product_8875,TV,18,800.88
Product_8876,TV,18,7330.02
Product_8877,Accessories,10,6766.33
Product_8878,Accessories,10,7041.32
Product_8879,Accessories,10,523.35
Product_8880,TV,18,9996.24
Product_8881,Smartphones,15,2986.01
Product_8882,TV,18,6346.43
Product_8883,Laptops,20,6297.78
Product_8884,Laptops,20,7105.55
Product_8885,Laptops,20,3880.30
Product_8886,Smartphones,15,194.79
Product_8887,Laptops,20,183.09
Product_8888,Smartphones,15,9198.25
Product_8889,TV,18,1178.41
Product_8890,Smartphones,15,310.90
Product_8891,TV,18,8138.45
Product_8892,Accessories,10,6036.66
Product_8893,Accessories,10,4268.76
Product_8894,Smartphones,15,2901.07
Product_8895,Smartphones,15,9407.14
Product_8896,TV,18,5948.28
Product_8897,Accessories,10,2896.22
Product_8898,Laptops,20,7477.93
Product_8899,Smartphones,15,8250.30
Product_8900,Accessories,10,6728.37
Product_8901,Smartphones,15,5003.95
Product_8902,TV,18,3781.17
Product_8903,Accessories,10,5223.20
Product_8904,Smartphones,15,3622.49
Product_8905,Laptops,20,4680.86
Product_8906,Laptops,20,1952.35
Product_8907,Laptops,20,2562.95
Product_8908,Accessories,10,7906.93
Product_8909,TV,18,7138.11
Product_8910,Accessories,10,4943.50
Product_8911,Smartphones,15,962.94
Product_8912,Smartphones,15,9445.90
Product_8913,Laptops,20,6273.77
Product_8914,Laptops,20,5728.33
Product_8915,TV,18,5774.62
Product_8916,Smartphones,15,4446.99
Product_8917,Laptops,20,1569.27
Product_8918,Accessories,10,1306.69
Product_8919,Laptops,20,2953.44
Product_8920,Laptops,20,7957.96
Product_8921,Laptops,20,173.84
Product_8922,Smartphones,15,3004.87
Product_8923,Accessories,10,9290.60
Product_8924,Smartphones,15,3650.38
Product_8925,Laptops,20,7051.50
Product_8926,Smartphones,15,3781.71
Product_8927,TV,18,6610.63
Product_8928,Laptops,20,8661.31
Product_8929,Laptops,20,4783.09
Product_8930,TV,18,7168.21
Product_8931,Laptops,20,3406.59
Product_8932,Laptops,20,7960.45
Product_8933,Laptops,20,7170.26
Product_8934,TV,18,1329.95
Product_8935,TV,18,6874.46
Product_8936,Accessories,10,8941.47
Product_8937,TV,18,644.97
Product_8938,Laptops,20,7830.32
Product_8939,Accessories,10,4407.73
Product_8940,Smartphones,15,6331.84
Product_8941,Accessories,10,9425.50
Product_8942,Accessories,10,1357.95
Product_8943,Smartphones,15,7927.10
Product_8944,Accessories,10,7426.53
Product_8945,Laptops,20,9360.95
Product_8946,TV,18,5632.03
Product_8947,Laptops,20,10000.25
Product_8948,Accessories,10,9781.22
Product_8949,Smartphones,15,5967.86
Product_8950,Accessories,10,5583.49
Product_8951,Smartphones,15,6174.97
Product_8952,Accessories,10,2456.85
Product_8953,TV,18,6146.41
Product_8954,Laptops,20,9070.69
Product_8955,Laptops,20,5788.75
Product_8956,Laptops,20,4415.68
Product_8957,Smartphones,15,7313.68
Product_8958,TV,18,7172.13
Product_8959,Laptops,20,9418.79
Product_8960,TV,18,9271.94
Product_8961,TV,18,7936.42
Product_8962,Accessories,10,8004.55
Product_8963,Laptops,20,5338.83
Product_8964,Laptops,20,5751.64
Product_8965,Accessories,10,9563.79
Product_8966,Laptops,20,8692.66
Product_8967,TV,18,1669.03
Product_8968,Laptops,20,8087.37
Product_8969,TV,18,6231.68
Product_8970,Smartphones,15,3263.60
Product_8971,Accessories,10,7410.93
Product_8972,Accessories,10,9485.87
Product_8973,Laptops,20,5268.43
Product_8974,TV,18,1465.30
Product_8975,Smartphones,15,6806.36
Product_8976,Accessories,10,3498.22
Product_8977,Smartphones,15,5602.17
Product_8978,Smartphones,15,10035.62
Product_8979,TV,18,6474.63
Product_8980,Smartphones,15,6794.09
Product_8981,Smartphones,15,6657.12
Product_8982,Laptops,20,3052.38
Product_8983,Accessories,10,5988.85
Product_8984,Smartphones,15,6146.91
Product_8985,Smartphones,15,285.01
Product_8986,Laptops,20,8225.69
Product_8987,Smartphones,15,9797.08
Product_8988,Smartphones,15,5743.70
Product_8989,Smartphones,15,5389.93
Product_8990,Smartphones,15,3136.57
Product_8991,Accessories,10,1477.17
Product_8992,Laptops,20,9913.96
Product_8993,Laptops,20,1850.48
Product_8994,TV,18,2456.55
Product_8995,Smartphones,15,9514.02
Product_8996,Accessories,10,574.33
Product_8997,Accessories,10,9839.69
Product_8998,Smartphones,15,8954.51
Product_8999,Smartphones,15,5331.42
Product_9000,Smartphones,15,3422.33
Product_9001,Smartphones,15,1749.61
Product_9002,TV,18,9049.16
Product_9003,Laptops,20,251.43
Product_9004,Accessories,10,2589.75
Product_9005,TV,18,7889.59
Product_9006,TV,18,7196.99
Product_9007,Smartphones,15,6055.89
Product_9008,Laptops,20,4454.69
Product_9009,Laptops,20,4370.41
Product_9010,Laptops,20,601.41
Product_9011,Smartphones,15,4673.48
Product_9012,Accessories,10,5485.06
Product_9013,Accessories,10,3224.25
Product_9014,Accessories,10,6795.76
Product_9015,Smartphones,15,3625.70
Product_9016,Laptops,20,956.53
Product_9017,TV,18,5207.34
Product_9018,Smartphones,15,4125.61
Product_9019,TV,18,9156.64
Product_9020,TV,18,788.20
Product_9021,Laptops,20,4010.06
Product_9022,Laptops,20,6654.16
Product_9023,Laptops,20,692.39
Product_9024,Smartphones,15,4266.57
Product_9025,Accessories,10,9318.87
Product_9026,Laptops,20,6059.24
Product_9027,Smartphones,15,8489.19
Product_9028,TV,18,2887.40
Product_9029,TV,18,2034.52
Product_9030,Smartphones,15,1857.18
Product_9031,Smartphones,15,9256.73
Product_9032,Laptops,20,3370.57
Product_9033,TV,18,4034.96
Product_9034,TV,18,7386.12
Product_9035,Smartphones,15,833.46
Product_9036,Smartphones,15,4809.84
Product_9037,Accessories,10,5526.97
Product_9038,TV,18,2367.10
Product_9039,Laptops,20,5757.92
Product_9040,Laptops,20,4195.08
Product_9041,Accessories,10,1065.18
Product_9042,TV,18,1274.00
Product_9043,Smartphones,15,222.19
Product_9044,Accessories,10,9439.13
Product_9045,Accessories,10,7204.67
Product_9046,TV,18,4192.04
Product_9047,Laptops,20,3801.20
Product_9048,Laptops,20,5640.72
Product_9049,TV,18,2107.79
Product_9050,Smartphones,15,3298.69
Product_9051,TV,18,834.53
Product_9052,Accessories,10,3381.19
Product_9053,Accessories,10,9575.20
Product_9054,TV,18,9236.32
Product_9055,Laptops,20,800.89
Product_9056,TV,18,5935.05
Product_9057,Laptops,20,9855.42
Product_9058,TV,18,9718.25
Product_9059,Laptops,20,5136.11
Product_9060,Laptops,20,1613.45
Product_9061,Accessories,10,4534.84
Product_9062,Laptops,20,3963.62
Product_9063,TV,18,4811.06
Product_9064,TV,18,8268.94
Product_9065,Laptops,20,3229.63
Product_9066,Accessories,10,1811.29
Product_9067,Accessories,10,1821.52
Product_9068,Smartphones,15,8281.48
Product_9069,Accessories,10,5610.37
Product_9070,TV,18,5932.55
Product_9071,TV,18,4039.11
Product_9072,Smartphones,15,5561.12
Product_9073,Smartphones,15,2550.88
Product_9074,TV,18,1059.18
Product_9075,Laptops,20,1784.08
Product_9076,TV,18,8053.68
Product_9077,Laptops,20,7345.94
Product_9078,Accessories,10,1639.07
Product_9079,Smartphones,15,4261.02
Product_9080,Smartphones,15,5014.49
Product_9081,Laptops,20,7276.11
Product_9082,Accessories,10,6022.23
Product_9083,Laptops,20,7835.75
Product_9084,TV,18,4366.89
Product_9085,Smartphones,15,3922.62
Product_9086,Laptops,20,4635.15
Product_9087,Smartphones,15,5227.32
Product_9088,TV,18,8092.24
Product_9089,Smartphones,15,4862.73
Product_9090,Accessories,10,8056.59
Product_9091,Accessories,10,3424.65
Product_9092,Smartphones,15,5256.43
Product_9093,Laptops,20,1556.24
Product_9094,TV,18,8144.52
Product_9095,Laptops,20,3090.27
Product_9096,Smartphones,15,5965.32
Product_9097,Laptops,20,4868.39
Product_9098,Smartphones,15,7514.24
Product_9099,Smartphones,15,6374.22
Product_9100,Accessories,10,1788.19
Product_9101,Smartphones,15,2547.70
Product_9102,Accessories,10,791.00
Product_9103,Accessories,10,7209.09
Product_9104,Accessories,10,4192.51
Product_9105,Smartphones,15,5077.87
Product_9106,Accessories,10,8470.50
Product_9107,Smartphones,15,6809.45
Product_9108,Accessories,10,5453.98
Product_9109,Accessories,10,7249.79
Product_9110,Smartphones,15,799.69
Product_9111,TV,18,8318.87
Product_9112,Accessories,10,3498.87
Product_9113,Smartphones,15,3846.43
Product_9114,TV,18,5388.58
Product_9115,TV,18,6926.67
Product_9116,Laptops,20,1940.97
Product_9117,Laptops,20,5344.33
Product_9118,Smartphones,15,2278.73
Product_9119,Accessories,10,7649.31
Product_9120,Accessories,10,9491.91
Product_9121,Laptops,20,689.81
Product_9122,TV,18,9931.27
Product_9123,Accessories,10,6447.30
Product_9124,Accessories,10,3832.02
Product_9125,Accessories,10,5825.36
Product_9126,Accessories,10,6993.70
Product_9127,Smartphones,15,8868.53
Product_9128,Smartphones,15,7158.97
Product_9129,Accessories,10,5364.48
Product_9130,Smartphones,15,9449.09
Product_9131,Smartphones,15,5333.05
Product_9132,Laptops,20,8688.64
Product_9133,Laptops,20,8161.48
Product_9134,TV,18,4621.24
Product_9135,Smartphones,15,7814.38
Product_9136,Laptops,20,2927.62
Product_9137,TV,18,936.38
Product_9138,Accessories,10,446.06
Product_9139,Accessories,10,4955.36
Product_9140,Laptops,20,1415.76
Product_9141,Smartphones,15,5013.84
Product_9142,Smartphones,15,4238.97
Product_9143,Laptops,20,1756.34
Product_9144,Smartphones,15,6324.91
Product_9145,Laptops,20,9839.24
Product_9146,Laptops,20,7139.15
Product_9147,Accessories,10,8141.13
Product_9148,Laptops,20,4693.83
Product_9149,Accessories,10,8646.56
Product_9150,Laptops,20,9059.63
Product_9151,Laptops,20,2078.85
Product_9152,Smartphones,15,8445.28
Product_9153,Laptops,20,2948.09
Product_9154,Accessories,10,5812.06
Product_9155,Smartphones,15,1702.04
Product_9156,TV,18,1923.87
Product_9157,Smartphones,15,6929.60
Product_9158,TV,18,9206.29
Product_9159,Laptops,20,1416.08
Product_9160,Accessories,10,3260.08
Product_9161,Accessories,10,7587.56
Product_9162,Accessories,10,5413.05
Product_9163,Laptops,20,322.07
Product_9164,TV,18,1351.57
Product_9165,Smartphones,15,6854.62
Product_9166,Smartphones,15,3590.94
Product_9167,Smartphones,15,2802.05
Product_9168,Smartphones,15,595.16
Product_9169,Laptops,20,7058.64
Product_9170,TV,18,1311.27
Product_9171,TV,18,10070.54
Product_9172,TV,18,489.56
Product_9173,TV,18,4308.80
Product_9174,Accessories,10,7969.62
Product_9175,Accessories,10,1643.66
Product_9176,Laptops,20,324.58
Product_9177,TV,18,964.66
Product_9178,Accessories,10,8517.66
Product_9179,Accessories,10,1441.55
Product_9180,TV,18,6451.18
Product_9181,Laptops,20,6735.40
Product_9182,Smartphones,15,3902.35
Product_9183,Accessories,10,5321.98
Product_9184,Accessories,10,9507.04
Product_9185,Laptops,20,1117.93
Product_9186,Accessories,10,947.03
Product_9187,Accessories,10,1933.71
Product_9188,Smartphones,15,3557.37
Product_9189,TV,18,5927.06
Product_9190,Smartphones,15,5119.56
Product_9191,TV,18,2087.40
Product_9192,TV,18,6098.98
Product_9193,Laptops,20,2371.83
Product_9194,TV,18,8698.53
Product_9195,Laptops,20,1430.82
Product_9196,Laptops,20,8137.02
Product_9197,TV,18,3759.57
Product_9198,TV,18,1802.60
Product_9199,Accessories,10,4850.89
Product_9200,Laptops,20,7125.95
Product_9201,TV,18,6965.84
Product_9202,Accessories,10,8600.52
Product_9203,Smartphones,15,1002.47
Product_9204,Laptops,20,8969.47
Product_9205,Laptops,20,6734.05
Product_9206,Smartphones,15,6431.59
Product_9207,TV,18,347.05
Product_9208,Laptops,20,9690.23
Product_9209,Laptops,20,329.97
Product_9210,Laptops,20,141.43
Product_9211,Laptops,20,2967.90
Product_9212,Smartphones,15,997.11
Product_9213,TV,18,5249.29
Product_9214,Laptops,20,6700.68
Product_9215,Laptops,20,4195.24
Product_9216,Smartphones,15,3735.95
Product_9217,TV,18,3392.06
Product_9218,TV,18,5297.13
Product_9219,Laptops,20,366.03
Product_9220,TV,18,2400.80
Product_9221,Laptops,20,9837.41
Product_9222,Laptops,20,955.27
Product_9223,Laptops,20,2330.19
Product_9224,Smartphones,15,925.15
Product_9225,TV,18,420.53
Product_9226,Laptops,20,7614.81
Product_9227,Accessories,10,3616.00
Product_9228,Smartphones,15,8978.08
Product_9229,Smartphones,15,2850.39
Product_9230,TV,18,3407.13
Product_9231,Smartphones,15,3126.67
Product_9232,Laptops,20,3310.65
Product_9233,Smartphones,15,7324.96
Product_9234,Laptops,20,5436.21
Product_9235,Smartphones,15,7714.97
Product_9236,Smartphones,15,294.20
Product_9237,Smartphones,15,5661.19
Product_9238,Smartphones,15,746.79
Product_9239,Smartphones,15,6812.03
Product_9240,Smartphones,15,3855.24
